Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,Times Now Business,BUY,26853.2,28176.05,26497.83,1:3.72,4.93%,STRONG BULLISH,Moving Average Crossover | Trend Change,25977,26873,UPSIDE: 114 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25977 - 26873,25977.0,26873.0,22541.5,22558.05,22377.35,22397.2,BREACHED_BELOW
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,26821.6,26041.96,27099.61,1:2.8,2.91%,BULLISH,Support Breach | Watch 25800,25830,26945,DOWNSIDE: 82 points,DII support strong | Domestic funds accumulating,25830 - 26945,25830.0,26945.0,,,,,NO_DATA
2025-03-17,Monday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,26707.0,25796.38,27052.96,1:2.63,3.41%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25848,26948,DOWNSIDE: 197 points,Telecom strength | Bharti Airtel gains on tariff hikes,25848 - 26948,25848.0,26948.0,22353.15,22577.0,22353.15,22508.75,BREACHED_BELOW
2025-03-18,Tuesday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,26895.4,26120.83,27183.92,1:2.68,2.88%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25837,26924,DOWNSIDE: 157 points,"FMCG holding support | ITC, HUL steady amid volatility",25837 - 26924,25837.0,26924.0,22662.25,22857.8,22599.2,22834.3,BREACHED_BELOW
2025-03-19,Wednesday,March,9:00 AM - MARKET OPEN,Times Now Business,BUY,26794.8,27554.45,26464.92,1:2.3,2.84%,STRONG BULLISH,Support Breach | Watch 25800,25948,26904,UPSIDE: 182 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25948 - 26904,25948.0,26904.0,22874.95,22940.7,22807.95,22907.6,BREACHED_BELOW
2025-03-20,Thursday,March,9:00 AM - MARKET OPEN,Times Now Business,BUY,26518.2,27173.0,26080.66,1:1.5,2.47%,NEUTRAL/BEARISH,Golden Cross | Resistance at 27000,25996,26897,UPSIDE: 183 points,"Realty sector gaining traction | DLF, Oberoi up",25996 - 26897,25996.0,26897.0,23036.6,23216.7,22973.95,23190.65,BREACHED_BELOW
2025-03-21,Friday,March,9:00 AM - MARKET OPEN,Times Now Business,BUY,26069.6,27044.16,25570.18,1:1.95,3.74%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25846,26857,UPSIDE: 134 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25846 - 26857,25846.0,26857.0,23168.25,23402.7,23132.8,23350.4,BREACHED_BELOW
2025-03-24,Monday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,26234.0,25657.47,26702.51,1:1.23,2.2%,NEUTRAL/BEARISH,Support Breach | Watch 25800,25983,26914,DOWNSIDE: 138 points,"FMCG holding support | ITC, HUL steady amid volatility",25983 - 26914,25983.0,26914.0,23515.4,23708.75,23433.5,23658.35,BREACHED_BELOW
2025-03-25,Tuesday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,26069.4,25205.19,26482.7,1:2.09,3.32%,MODERATELY BULLISH,Support Breach | Watch 25800,25990,26996,DOWNSIDE: 54 points,Telecom strength | Bharti Airtel gains on tariff hikes,25990 - 26996,25990.0,26996.0,23751.5,23869.6,23601.4,23668.65,BREACHED_BELOW
2025-03-26,Wednesday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,26267.8,25576.09,26728.38,1:1.5,2.63%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25993,26842,DOWNSIDE: 147 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25993 - 26842,25993.0,26842.0,23700.95,23736.5,23451.7,23486.85,BREACHED_BELOW
2025-03-27,Thursday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,26999.2,26343.83,27350.2,1:1.87,2.43%,NEUTRAL,RSI Overbought | Consolidation Zone,25809,26970,DOWNSIDE: 158 points,"Realty sector gaining traction | DLF, Oberoi up",25809 - 26970,25809.0,26970.0,23433.95,23646.45,23412.2,23591.95,BREACHED_BELOW
2025-03-28,Friday,March,9:00 AM - MARKET OPEN,Times Now Business,BUY,26674.6,27995.19,26237.05,1:3.02,4.95%,STRONG BULLISH,Support Breach | Watch 25800,25957,26901,UPSIDE: 91 points,"FMCG holding support | ITC, HUL steady amid volatility",25957 - 26901,25957.0,26901.0,23600.4,23649.2,23450.2,23519.35,BREACHED_BELOW
2025-04-01,Tuesday,April,9:00 AM - MARKET OPEN,Times Now Business,BUY,26100.0,26658.28,25767.18,1:1.68,2.14%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25847,26980,UPSIDE: 114 points,"Chemical sector focus | Atul, Bayer gains on exports",25847 - 26980,25847.0,26980.0,23341.1,23565.15,23136.4,23165.7,BREACHED_BELOW
2025-04-02,Wednesday,April,9:00 AM - MARKET OPEN,Times Now Business,SELL,26454.4,25146.88,26924.19,1:2.78,4.94%,STRONG BULLISH,Golden Cross | Resistance at 27000,25836,26876,DOWNSIDE: 134 points,Energy stocks leading | Oil majors positive on crude rally,25836 - 26876,25836.0,26876.0,23192.6,23350.0,23158.45,23332.35,BREACHED_BELOW
2025-04-03,Thursday,April,9:00 AM - MARKET OPEN,Times Now Business,BUY,26893.8,27806.71,26577.57,1:2.89,3.39%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25875,26827,UPSIDE: 170 points,Energy stocks leading | Oil majors positive on crude rally,25875 - 26827,25875.0,26827.0,23150.3,23306.5,23145.8,23250.1,BREACHED_BELOW
2025-04-04,Friday,April,9:00 AM - MARKET OPEN,Times Now Business,SELL,26622.2,25581.94,27013.64,1:2.66,3.91%,BULLISH,RSI Overbought | Consolidation Zone,25861,26839,DOWNSIDE: 67 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25861 - 26839,25861.0,26839.0,23190.4,23214.7,22857.45,22904.45,BREACHED_BELOW
2025-04-07,Monday,April,9:00 AM - MARKET OPEN,Times Now Business,SELL,26833.6,25819.47,27343.27,1:1.99,3.78%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25966,26919,DOWNSIDE: 193 points,Telecom strength | Bharti Airtel gains on tariff hikes,25966 - 26919,25966.0,26919.0,21758.4,22254.0,21743.65,22161.6,BREACHED_BELOW
2025-04-08,Tuesday,April,9:00 AM - MARKET OPEN,Times Now Business,BUY,26547.0,27211.33,26219.22,1:2.03,2.5%,NEUTRAL,Golden Cross | Resistance at 27000,25889,26897,UPSIDE: 96 points,"Realty sector gaining traction | DLF, Oberoi up",25889 - 26897,25889.0,26897.0,22446.75,22697.2,22270.85,22535.85,BREACHED_BELOW
2025-04-09,Wednesday,April,9:00 AM - MARKET OPEN,Times Now Business,BUY,27020.4,28067.63,26498.75,1:2.01,3.88%,STRONG BULLISH,Double Bottom | Reversal Expected,25990,26848,UPSIDE: 99 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25990 - 26848,25990.0,26848.0,22460.3,22468.7,22353.25,22399.15,BREACHED_BELOW
2025-04-10,Thursday,April,9:00 AM - MARKET OPEN,Times Now Business,SELL,26952.8,25907.4,27265.42,1:3.34,3.88%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25897,26994,DOWNSIDE: 59 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25897 - 26994,25897.0,26994.0,,,,,NO_DATA
2025-04-14,Monday,April,9:00 AM - MARKET OPEN,Times Now Business,BUY,26542.2,27557.44,26028.72,1:1.98,3.83%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25914,27000,UPSIDE: 146 points,DII support strong | Domestic funds accumulating,25914 - 27000,25914.0,27000.0,,,,,NO_DATA
2025-04-15,Tuesday,April,9:00 AM - MARKET OPEN,Times Now Business,BUY,26977.6,28016.52,26500.75,1:2.18,3.85%,NEUTRAL,Support Breach | Watch 25800,25946,26943,UPSIDE: 129 points,DII support strong | Domestic funds accumulating,25946 - 26943,25946.0,26943.0,23368.35,23368.35,23207.0,23328.55,BREACHED_BELOW
2025-04-16,Wednesday,April,9:00 AM - MARKET OPEN,Times Now Business,SELL,26822.0,25585.9,27307.61,1:2.55,4.61%,BULLISH,Bearish Divergence | Profit Taking,25933,26911,DOWNSIDE: 168 points,DII support strong | Domestic funds accumulating,25933 - 26911,25933.0,26911.0,23344.1,23452.2,23273.05,23437.2,BREACHED_BELOW
2025-04-18,Friday,April,9:00 AM - MARKET OPEN,Times Now Business,SELL,26122.4,24963.64,26550.24,1:2.71,4.44%,NEUTRAL,Triangle Breakout | Directional Move,25816,26877,DOWNSIDE: 155 points,Cement stocks stable | UltraTech holding ground,25816 - 26877,25816.0,26877.0,,,,,NO_DATA
2025-04-22,Tuesday,April,9:00 AM - MARKET OPEN,Times Now Business,SELL,26897.8,25946.59,27356.43,1:2.07,3.54%,NEUTRAL,Bearish Divergence | Profit Taking,25949,26976,DOWNSIDE: 161 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25949 - 26976,25949.0,26976.0,24185.4,24242.6,24072.0,24167.25,BREACHED_BELOW
2025-04-23,Wednesday,April,9:00 AM - MARKET OPEN,Times Now Business,BUY,26858.2,27793.62,26380.5,1:1.96,3.48%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25950,26974,UPSIDE: 147 points,Cement stocks stable | UltraTech holding ground,25950 - 26974,25950.0,26974.0,24357.6,24359.3,24119.95,24328.95,BREACHED_BELOW
2025-04-24,Thursday,April,9:00 AM - MARKET OPEN,Times Now Business,SELL,26940.6,25708.29,27312.03,1:3.32,4.57%,BULLISH,Bearish Divergence | Profit Taking,25932,26806,DOWNSIDE: 112 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25932 - 26806,25932.0,26806.0,24277.9,24347.85,24216.15,24246.7,BREACHED_BELOW
2025-04-25,Friday,April,9:00 AM - MARKET OPEN,Times Now Business,BUY,26326.0,27013.4,26060.87,1:2.59,2.61%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25857,26935,UPSIDE: 61 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25857 - 26935,25857.0,26935.0,24289.0,24365.45,23847.85,24039.35,BREACHED_BELOW
2025-04-28,Monday,April,9:00 AM - MARKET OPEN,Times Now Business,BUY,26543.4,27858.58,26164.63,1:3.47,4.95%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25901,26807,UPSIDE: 161 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25901 - 26807,25901.0,26807.0,24070.25,24355.1,24054.05,24328.5,BREACHED_BELOW
2025-04-29,Tuesday,April,9:00 AM - MARKET OPEN,Times Now Business,SELL,26793.8,25797.75,27156.62,1:2.75,3.72%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25917,26897,DOWNSIDE: 138 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25917 - 26897,25917.0,26897.0,24370.7,24457.65,24290.75,24335.95,BREACHED_BELOW
2025-04-30,Wednesday,April,9:00 AM - MARKET OPEN,Times Now Business,BUY,27096.2,28408.03,26595.02,1:2.62,4.84%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25835,26812,UPSIDE: 109 points,Cement stocks stable | UltraTech holding ground,25835 - 26812,25835.0,26812.0,24342.05,24396.15,24198.75,24334.2,BREACHED_BELOW
2025-05-01,Thursday,May,9:00 AM - MARKET OPEN,Times Now Business,SELL,26450.6,25453.3,26850.53,1:2.49,3.77%,NEUTRAL,Support Breach | Watch 25800,25969,26955,DOWNSIDE: 189 points,DII support strong | Domestic funds accumulating,25969 - 26955,25969.0,26955.0,,,,,NO_DATA
2025-05-02,Friday,May,9:00 AM - MARKET OPEN,Times Now Business,BUY,26456.0,27582.83,25957.86,1:2.26,4.26%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25833,26897,UPSIDE: 87 points,Energy stocks leading | Oil majors positive on crude rally,25833 - 26897,25833.0,26897.0,24311.9,24589.15,24238.5,24346.7,BREACHED_BELOW
2025-05-05,Monday,May,9:00 AM - MARKET OPEN,Times Now Business,BUY,26268.4,27127.74,25988.2,1:3.07,3.27%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25947,26940,UPSIDE: 52 points,"Chemical sector focus | Atul, Bayer gains on exports",25947 - 26940,25947.0,26940.0,24419.5,24526.4,24400.65,24461.15,BREACHED_BELOW
2025-05-06,Tuesday,May,9:00 AM - MARKET OPEN,Times Now Business,SELL,26943.8,25972.65,27256.89,1:3.1,3.6%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25979,26939,DOWNSIDE: 120 points,Cement stocks stable | UltraTech holding ground,25979 - 26939,25979.0,26939.0,24500.75,24509.65,24331.8,24379.6,BREACHED_BELOW
2025-05-07,Wednesday,May,9:00 AM - MARKET OPEN,Times Now Business,BUY,26652.2,27473.78,26314.09,1:2.43,3.08%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25914,26873,UPSIDE: 115 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25914 - 26873,25914.0,26873.0,24233.3,24449.6,24220.0,24414.4,BREACHED_BELOW
2025-05-08,Thursday,May,9:00 AM - MARKET OPEN,Times Now Business,BUY,26775.6,27838.23,26365.03,1:2.59,3.97%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25876,26901,UPSIDE: 175 points,FII flows remain positive | Foreign buying continues,25876 - 26901,25876.0,26901.0,24431.5,24447.25,24150.2,24273.8,BREACHED_BELOW
2025-05-09,Friday,May,9:00 AM - MARKET OPEN,Times Now Business,SELL,26817.0,25638.84,27133.77,1:3.72,4.39%,BULLISH,Bearish Divergence | Profit Taking,25905,26882,DOWNSIDE: 70 points,FII flows remain positive | Foreign buying continues,25905 - 26882,25905.0,26882.0,23935.75,24164.25,23935.75,24008.0,BREACHED_BELOW
2025-05-12,Monday,May,9:00 AM - MARKET OPEN,Times Now Business,BUY,26763.4,27979.67,26458.98,1:4.0,4.54%,NEUTRAL,Bearish Divergence | Profit Taking,25992,26960,UPSIDE: 134 points,Telecom strength | Bharti Airtel gains on tariff hikes,25992 - 26960,25992.0,26960.0,24420.1,24944.8,24378.85,24924.7,BREACHED_BELOW
2025-05-13,Tuesday,May,9:00 AM - MARKET OPEN,Times Now Business,BUY,26694.8,28025.81,26246.94,1:2.97,4.99%,NEUTRAL,Moving Average Crossover | Trend Change,25917,26810,UPSIDE: 50 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25917 - 26810,25917.0,26810.0,24864.05,24973.8,24547.5,24578.35,BREACHED_BELOW
2025-05-14,Wednesday,May,9:00 AM - MARKET OPEN,Times Now Business,BUY,27212.2,28446.59,26773.15,1:2.81,4.54%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25854,26923,UPSIDE: 174 points,"FMCG holding support | ITC, HUL steady amid volatility",25854 - 26923,25854.0,26923.0,24613.8,24767.55,24535.55,24666.9,BREACHED_BELOW
2025-05-15,Thursday,May,9:00 AM - MARKET OPEN,Times Now Business,BUY,26643.6,27294.43,26177.4,1:1.4,2.44%,NEUTRAL/BEARISH,Bearish Divergence | Profit Taking,25853,26891,UPSIDE: 157 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25853 - 26891,25853.0,26891.0,24694.45,25116.25,24494.45,25062.1,BREACHED_BELOW
2025-05-16,Friday,May,9:00 AM - MARKET OPEN,Times Now Business,SELL,26798.0,25886.29,27297.12,1:1.83,3.4%,BULLISH,Golden Cross | Resistance at 27000,25857,26914,DOWNSIDE: 149 points,Energy stocks leading | Oil majors positive on crude rally,25857 - 26914,25857.0,26914.0,25064.65,25070.0,24953.05,25019.8,BREACHED_BELOW
2025-05-19,Monday,May,9:00 AM - MARKET OPEN,Times Now Business,SELL,26669.4,25554.01,27184.63,1:2.16,4.18%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25805,26863,DOWNSIDE: 132 points,"FMCG holding support | ITC, HUL steady amid volatility",25805 - 26863,25805.0,26863.0,25005.35,25062.95,24916.65,24945.45,BREACHED_BELOW
2025-05-20,Tuesday,May,9:00 AM - MARKET OPEN,Times Now Business,BUY,26992.8,27893.19,26699.4,1:3.07,3.34%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25863,26986,UPSIDE: 130 points,Telecom strength | Bharti Airtel gains on tariff hikes,25863 - 26986,25863.0,26986.0,24996.2,25010.35,24669.7,24683.9,BREACHED_BELOW
2025-05-21,Wednesday,May,9:00 AM - MARKET OPEN,Times Now Business,SELL,27251.2,26429.11,27567.18,1:2.6,3.02%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25861,26837,DOWNSIDE: 134 points,Cement stocks stable | UltraTech holding ground,25861 - 26837,25861.0,26837.0,24744.25,24946.2,24685.35,24813.45,BREACHED_BELOW
2025-05-22,Thursday,May,9:00 AM - MARKET OPEN,Times Now Business,BUY,27139.6,27789.81,26694.69,1:1.46,2.4%,NEUTRAL,Breakout above 26500 | Momentum Building,25825,26868,UPSIDE: 166 points,FII flows remain positive | Foreign buying continues,25825 - 26868,25825.0,26868.0,24733.95,24737.5,24462.4,24609.7,BREACHED_BELOW
2025-05-26,Monday,May,9:00 AM - MARKET OPEN,Times Now Business,BUY,26367.0,27039.85,25958.73,1:1.65,2.55%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25860,26970,UPSIDE: 196 points,"Realty sector gaining traction | DLF, Oberoi up",25860 - 26970,25860.0,26970.0,24919.35,25079.2,24900.5,25001.15,BREACHED_BELOW
2025-05-27,Tuesday,May,9:00 AM - MARKET OPEN,Times Now Business,SELL,26551.4,25978.13,27001.37,1:1.27,2.16%,NEUTRAL,RSI Overbought | Consolidation Zone,25854,26864,DOWNSIDE: 142 points,"Realty sector gaining traction | DLF, Oberoi up",25854 - 26864,25854.0,26864.0,24956.65,25062.9,24704.1,24826.2,BREACHED_BELOW
2025-05-28,Wednesday,May,9:00 AM - MARKET OPEN,Times Now Business,BUY,27117.8,28123.52,26755.81,1:2.78,3.71%,STRONG BULLISH,Head & Shoulders | Downside Risk,25941,26938,UPSIDE: 53 points,"FMCG holding support | ITC, HUL steady amid volatility",25941 - 26938,25941.0,26938.0,24832.5,24864.25,24737.05,24752.45,BREACHED_BELOW
2025-05-29,Thursday,May,9:00 AM - MARKET OPEN,Times Now Business,BUY,26710.2,27928.99,26264.73,1:2.74,4.56%,NEUTRAL,Double Bottom | Reversal Expected,25907,26934,UPSIDE: 131 points,"Chemical sector focus | Atul, Bayer gains on exports",25907 - 26934,25907.0,26934.0,24825.1,24892.6,24677.3,24833.6,BREACHED_BELOW
2025-05-30,Friday,May,9:00 AM - MARKET OPEN,Times Now Business,SELL,26537.6,25645.55,27057.44,1:1.72,3.36%,STRONG BULLISH,Support Breach | Watch 25800,25905,26982,DOWNSIDE: 75 points,Q3 earnings season | Corporate profits robust,25905 - 26982,25905.0,26982.0,24812.6,24863.95,24717.4,24750.7,BREACHED_BELOW
2025-06-02,Monday,June,9:00 AM - MARKET OPEN,Times Now Business,SELL,26893.0,25686.59,27248.08,1:3.4,4.49%,BULLISH,Bearish Divergence | Profit Taking,25998,26888,DOWNSIDE: 94 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25998 - 26888,25998.0,26888.0,24669.7,24754.4,24526.15,24716.6,BREACHED_BELOW
2025-06-03,Tuesday,June,9:00 AM - MARKET OPEN,Times Now Business,BUY,26395.4,27160.24,26057.76,1:2.27,2.9%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25982,26805,UPSIDE: 62 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25982 - 26805,25982.0,26805.0,24786.3,24845.1,24502.15,24542.5,BREACHED_BELOW
2025-06-04,Wednesday,June,9:00 AM - MARKET OPEN,Times Now Business,SELL,27248.8,26401.94,27740.86,1:1.72,3.11%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25948,26862,DOWNSIDE: 75 points,Energy stocks leading | Oil majors positive on crude rally,25948 - 26862,25948.0,26862.0,24560.45,24644.25,24530.45,24620.2,BREACHED_BELOW
2025-06-05,Thursday,June,9:00 AM - MARKET OPEN,Times Now Business,SELL,27076.2,26042.94,27409.29,1:3.1,3.82%,BULLISH,Head & Shoulders | Downside Risk,25997,26917,DOWNSIDE: 67 points,Energy stocks leading | Oil majors positive on crude rally,25997 - 26917,25997.0,26917.0,24691.2,24899.85,24613.1,24750.9,BREACHED_BELOW
2025-06-06,Friday,June,9:00 AM - MARKET OPEN,Times Now Business,BUY,26906.6,27662.43,26543.68,1:2.08,2.81%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25831,26875,UPSIDE: 73 points,Telecom strength | Bharti Airtel gains on tariff hikes,25831 - 26875,25831.0,26875.0,24748.7,25029.5,24671.45,25003.05,BREACHED_BELOW
2025-06-09,Monday,June,9:00 AM - MARKET OPEN,Times Now Business,SELL,27005.0,25837.17,27525.78,1:2.24,4.32%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25878,26974,DOWNSIDE: 198 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25878 - 26974,25878.0,26974.0,25160.1,25160.1,25077.15,25103.2,BREACHED_BELOW
2025-06-10,Tuesday,June,9:00 AM - MARKET OPEN,Times Now Business,SELL,26973.4,25896.25,27405.4,1:2.49,3.99%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25977,26869,DOWNSIDE: 185 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25977 - 26869,25977.0,26869.0,25196.05,25199.3,25055.45,25104.25,BREACHED_BELOW
2025-06-11,Wednesday,June,9:00 AM - MARKET OPEN,Times Now Business,SELL,27006.8,25849.6,27405.56,1:2.9,4.28%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25814,26926,DOWNSIDE: 103 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25814 - 26926,25814.0,26926.0,25134.15,25222.4,25081.3,25141.4,BREACHED_BELOW
2025-06-12,Thursday,June,9:00 AM - MARKET OPEN,Times Now Business,BUY,26649.2,27764.75,26208.26,1:2.53,4.19%,BULLISH,Golden Cross | Resistance at 27000,25992,26840,UPSIDE: 190 points,Energy stocks leading | Oil majors positive on crude rally,25992 - 26840,25992.0,26840.0,25164.45,25196.2,24825.9,24888.2,BREACHED_BELOW
2025-06-13,Friday,June,9:00 AM - MARKET OPEN,Times Now Business,BUY,27333.6,28508.33,26911.92,1:2.79,4.3%,NEUTRAL,Bearish Divergence | Profit Taking,25839,26888,UPSIDE: 122 points,"FMCG holding support | ITC, HUL steady amid volatility",25839 - 26888,25839.0,26888.0,24473.0,24754.35,24473.0,24718.6,BREACHED_BELOW
2025-06-16,Monday,June,9:00 AM - MARKET OPEN,Times Now Business,BUY,26855.0,27806.0,26351.2,1:1.89,3.54%,NEUTRAL,Double Bottom | Reversal Expected,25915,26902,UPSIDE: 200 points,Cement stocks stable | UltraTech holding ground,25915 - 26902,25915.0,26902.0,24732.35,24967.1,24703.6,24946.5,BREACHED_BELOW
2025-06-17,Tuesday,June,9:00 AM - MARKET OPEN,Times Now Business,SELL,26800.4,26052.47,27129.55,1:2.27,2.79%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25930,26825,DOWNSIDE: 147 points,Telecom strength | Bharti Airtel gains on tariff hikes,25930 - 26825,25930.0,26825.0,24977.85,24982.05,24813.7,24853.4,BREACHED_BELOW
2025-06-18,Wednesday,June,9:00 AM - MARKET OPEN,Times Now Business,SELL,26980.8,25924.64,27466.58,1:2.17,3.91%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25876,26832,DOWNSIDE: 152 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25876 - 26832,25876.0,26832.0,24788.35,24947.55,24750.45,24812.05,BREACHED_BELOW
2025-06-19,Thursday,June,9:00 AM - MARKET OPEN,Times Now Business,SELL,26562.2,25352.41,26841.81,1:4.33,4.55%,BULLISH,Triangle Breakout | Directional Move,25816,26876,DOWNSIDE: 132 points,Cement stocks stable | UltraTech holding ground,25816 - 26876,25816.0,26876.0,24803.25,24863.1,24733.4,24793.25,BREACHED_BELOW
2025-06-20,Friday,June,9:00 AM - MARKET OPEN,Times Now Business,BUY,27361.6,28237.0,27038.07,1:2.71,3.2%,STRONG BULLISH,Golden Cross | Resistance at 27000,25917,26876,UPSIDE: 155 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25917 - 26876,25917.0,26876.0,24787.65,25136.2,24783.65,25112.4,BREACHED_BELOW
2025-06-23,Monday,June,9:00 AM - MARKET OPEN,Times Now Business,BUY,26494.0,27234.03,26222.95,1:2.73,2.79%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25859,26826,UPSIDE: 183 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25859 - 26826,25859.0,26826.0,24939.75,25057.0,24824.85,24971.9,BREACHED_BELOW
2025-06-24,Tuesday,June,9:00 AM - MARKET OPEN,Times Now Business,SELL,26726.4,25586.26,27076.8,1:3.25,4.27%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25843,26913,DOWNSIDE: 135 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25843 - 26913,25843.0,26913.0,25179.9,25317.7,24999.7,25044.35,BREACHED_BELOW
2025-06-25,Wednesday,June,9:00 AM - MARKET OPEN,Times Now Business,BUY,27348.8,28311.03,27044.58,1:3.16,3.52%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25881,26856,UPSIDE: 145 points,"Realty sector gaining traction | DLF, Oberoi up",25881 - 26856,25881.0,26856.0,25150.35,25266.8,25125.05,25244.75,BREACHED_BELOW
2025-06-26,Thursday,June,9:00 AM - MARKET OPEN,Times Now Business,SELL,27146.2,26174.58,27553.84,1:2.38,3.58%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25837,26964,DOWNSIDE: 116 points,DII support strong | Domestic funds accumulating,25837 - 26964,25837.0,26964.0,25268.95,25565.3,25259.9,25549.0,BREACHED_BELOW
2025-06-27,Friday,June,9:00 AM - MARKET OPEN,Times Now Business,BUY,26948.6,27517.6,26678.74,1:2.11,2.11%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25919,26979,UPSIDE: 158 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25919 - 26979,25919.0,26979.0,25576.65,25654.2,25523.55,25637.8,BREACHED_BELOW
2025-07-01,Tuesday,July,9:00 AM - MARKET OPEN,Times Now Business,BUY,26932.0,28271.38,26429.57,1:2.67,4.97%,STRONG BULLISH,Double Bottom | Reversal Expected,25968,26975,UPSIDE: 150 points,"Realty sector gaining traction | DLF, Oberoi up",25968 - 26975,25968.0,26975.0,25551.35,25593.4,25501.8,25541.8,BREACHED_BELOW
2025-07-02,Wednesday,July,9:00 AM - MARKET OPEN,Times Now Business,BUY,26986.4,27891.87,26641.65,1:2.63,3.36%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25921,26871,UPSIDE: 114 points,Telecom strength | Bharti Airtel gains on tariff hikes,25921 - 26871,25921.0,26871.0,25588.3,25608.1,25378.75,25453.4,BREACHED_BELOW
