Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,26425.6,25182.98,26716.86,1:4.27,4.7%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25897,26994,DOWNSIDE: 136 points,Energy stocks leading | Oil majors positive on crude rally,25897 - 26994,25897.0,26994.0,,,,,NO_DATA
2025-03-17,Monday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,26869.0,25737.14,27372.75,1:2.25,4.21%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25817,26876,DOWNSIDE: 113 points,"FMCG holding support | ITC, HUL steady amid volatility",25817 - 26876,25817.0,26876.0,22353.15,22577.0,22353.15,22508.75,BREACHED_BELOW
2025-03-18,Tuesday,March,9:00 AM - MARKET OPEN,India Today Business,BUY,26703.4,27265.66,26174.4,1:1.06,2.11%,NEUTRAL/BEARISH,Moving Average Crossover | Trend Change,25927,26861,UPSIDE: 135 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25927 - 26861,25927.0,26861.0,22662.25,22857.8,22599.2,22834.3,BREACHED_BELOW
2025-03-19,Wednesday,March,9:00 AM - MARKET OPEN,India Today Business,BUY,26140.8,26836.72,25751.24,1:1.79,2.66%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25819,26891,UPSIDE: 80 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25819 - 26891,25819.0,26891.0,22874.95,22940.7,22807.95,22907.6,BREACHED_BELOW
2025-03-20,Thursday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,26875.2,25738.98,27239.67,1:3.12,4.23%,NEUTRAL,Breakout above 26500 | Momentum Building,25925,27000,DOWNSIDE: 63 points,Q3 earnings season | Corporate profits robust,25925 - 27000,25925.0,27000.0,23036.6,23216.7,22973.95,23190.65,BREACHED_BELOW
2025-03-21,Friday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,26641.6,25815.05,27010.74,1:2.24,3.1%,BULLISH,Support Breach | Watch 25800,25857,26956,DOWNSIDE: 80 points,"Realty sector gaining traction | DLF, Oberoi up",25857 - 26956,25857.0,26956.0,23168.25,23402.7,23132.8,23350.4,BREACHED_BELOW
2025-03-24,Monday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,26851.0,26210.36,27210.39,1:1.78,2.39%,NEUTRAL,Bearish Divergence | Profit Taking,25875,26854,DOWNSIDE: 196 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25875 - 26854,25875.0,26854.0,23515.4,23708.75,23433.5,23658.35,BREACHED_BELOW
2025-03-25,Tuesday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,27006.4,26361.87,27333.23,1:1.97,2.39%,BULLISH,RSI Overbought | Consolidation Zone,25939,26835,DOWNSIDE: 86 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25939 - 26835,25939.0,26835.0,23751.5,23869.6,23601.4,23668.65,BREACHED_BELOW
2025-03-26,Wednesday,March,9:00 AM - MARKET OPEN,India Today Business,SELL,26221.8,25581.98,26511.11,1:2.21,2.44%,NEUTRAL,Head & Shoulders | Downside Risk,25802,26948,DOWNSIDE: 65 points,"Realty sector gaining traction | DLF, Oberoi up",25802 - 26948,25802.0,26948.0,23700.95,23736.5,23451.7,23486.85,BREACHED_BELOW
2025-03-27,Thursday,March,9:00 AM - MARKET OPEN,India Today Business,BUY,26192.2,27105.31,25878.25,1:2.91,3.49%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25911,26899,UPSIDE: 61 points,Telecom strength | Bharti Airtel gains on tariff hikes,25911 - 26899,25911.0,26899.0,23433.95,23646.45,23412.2,23591.95,BREACHED_BELOW
2025-03-28,Friday,March,9:00 AM - MARKET OPEN,India Today Business,BUY,26614.6,27635.39,26097.72,1:1.97,3.84%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25921,26872,UPSIDE: 96 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25921 - 26872,25921.0,26872.0,23600.4,23649.2,23450.2,23519.35,BREACHED_BELOW
2025-04-01,Tuesday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,26158.0,27013.63,25700.85,1:1.87,3.27%,NEUTRAL,RSI Overbought | Consolidation Zone,25937,26874,UPSIDE: 53 points,Energy stocks leading | Oil majors positive on crude rally,25937 - 26874,25937.0,26874.0,23341.1,23565.15,23136.4,23165.7,BREACHED_BELOW
2025-04-02,Wednesday,April,9:00 AM - MARKET OPEN,India Today Business,SELL,26673.4,26020.26,26969.69,1:2.2,2.45%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25887,26888,DOWNSIDE: 100 points,"FMCG holding support | ITC, HUL steady amid volatility",25887 - 26888,25887.0,26888.0,23192.6,23350.0,23158.45,23332.35,BREACHED_BELOW
2025-04-03,Thursday,April,9:00 AM - MARKET OPEN,India Today Business,SELL,26457.8,25547.48,26983.1,1:1.73,3.44%,BULLISH,Bearish Divergence | Profit Taking,25918,26854,DOWNSIDE: 100 points,Q3 earnings season | Corporate profits robust,25918 - 26854,25918.0,26854.0,23150.3,23306.5,23145.8,23250.1,BREACHED_BELOW
2025-04-04,Friday,April,9:00 AM - MARKET OPEN,India Today Business,SELL,26234.2,25187.6,26747.14,1:2.04,3.99%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25935,26846,DOWNSIDE: 129 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25935 - 26846,25935.0,26846.0,23190.4,23214.7,22857.45,22904.45,BREACHED_BELOW
2025-04-07,Monday,April,9:00 AM - MARKET OPEN,India Today Business,SELL,26341.6,25803.01,26710.46,1:1.46,2.04%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25880,26809,DOWNSIDE: 71 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25880 - 26809,25880.0,26809.0,21758.4,22254.0,21743.65,22161.6,BREACHED_BELOW
2025-04-08,Tuesday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,26523.0,27566.47,26090.84,1:2.41,3.93%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25982,26809,UPSIDE: 166 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25982 - 26809,25982.0,26809.0,22446.75,22697.2,22270.85,22535.85,BREACHED_BELOW
2025-04-09,Wednesday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,26230.4,27035.65,25907.95,1:2.5,3.07%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25912,26976,UPSIDE: 86 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25912 - 26976,25912.0,26976.0,22460.3,22468.7,22353.25,22399.15,BREACHED_BELOW
2025-04-10,Thursday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,26776.8,27386.08,26449.16,1:1.86,2.28%,BULLISH,Bearish Divergence | Profit Taking,25963,26885,UPSIDE: 74 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25963 - 26885,25963.0,26885.0,,,,,NO_DATA
2025-04-14,Monday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,26685.2,27778.87,26288.3,1:2.76,4.1%,NEUTRAL,Moving Average Crossover | Trend Change,25885,26892,UPSIDE: 150 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25885 - 26892,25885.0,26892.0,,,,,NO_DATA
2025-04-15,Tuesday,April,9:00 AM - MARKET OPEN,India Today Business,SELL,26729.6,26185.91,27017.23,1:1.89,2.03%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25982,26856,DOWNSIDE: 156 points,Energy stocks leading | Oil majors positive on crude rally,25982 - 26856,25982.0,26856.0,23368.35,23368.35,23207.0,23328.55,BREACHED_BELOW
2025-04-16,Wednesday,April,9:00 AM - MARKET OPEN,India Today Business,SELL,26248.0,25472.09,26660.62,1:1.88,2.96%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25826,26823,DOWNSIDE: 157 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25826 - 26823,25826.0,26823.0,23344.1,23452.2,23273.05,23437.2,BREACHED_BELOW
2025-04-18,Friday,April,9:00 AM - MARKET OPEN,India Today Business,SELL,26580.4,25677.0,27089.12,1:1.78,3.4%,NEUTRAL,Triangle Breakout | Directional Move,25886,26985,DOWNSIDE: 146 points,FII flows remain positive | Foreign buying continues,25886 - 26985,25886.0,26985.0,,,,,NO_DATA
2025-04-22,Tuesday,April,9:00 AM - MARKET OPEN,India Today Business,SELL,26980.8,25979.66,27278.63,1:3.36,3.71%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25893,26939,DOWNSIDE: 86 points,"FMCG holding support | ITC, HUL steady amid volatility",25893 - 26939,25893.0,26939.0,24185.4,24242.6,24072.0,24167.25,BREACHED_BELOW
2025-04-23,Wednesday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,26140.2,26759.66,25691.75,1:1.38,2.37%,BULLISH,Bullish Engulfing | Support at 26000,25998,26906,UPSIDE: 127 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25998 - 26906,25998.0,26906.0,24357.6,24359.3,24119.95,24328.95,BREACHED_BELOW
2025-04-24,Thursday,April,9:00 AM - MARKET OPEN,India Today Business,SELL,26901.6,26042.02,27343.95,1:1.94,3.2%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25872,26968,DOWNSIDE: 186 points,Q3 earnings season | Corporate profits robust,25872 - 26968,25872.0,26968.0,24277.9,24347.85,24216.15,24246.7,BREACHED_BELOW
2025-04-25,Friday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,26909.0,28247.07,26597.74,1:4.3,4.97%,BULLISH,Triangle Breakout | Directional Move,25922,26900,UPSIDE: 135 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25922 - 26900,25922.0,26900.0,24289.0,24365.45,23847.85,24039.35,BREACHED_BELOW
2025-04-28,Monday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,26409.4,27325.59,26047.99,1:2.54,3.47%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25892,26904,UPSIDE: 68 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25892 - 26904,25892.0,26904.0,24070.25,24355.1,24054.05,24328.5,BREACHED_BELOW
2025-04-29,Tuesday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,26582.8,27376.84,26157.23,1:1.87,2.99%,STRONG BULLISH,Double Bottom | Reversal Expected,25927,26940,UPSIDE: 80 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25927 - 26940,25927.0,26940.0,24370.7,24457.65,24290.75,24335.95,BREACHED_BELOW
2025-04-30,Wednesday,April,9:00 AM - MARKET OPEN,India Today Business,SELL,27155.2,26490.69,27541.29,1:1.72,2.45%,BULLISH,Triangle Breakout | Directional Move,25871,26840,DOWNSIDE: 50 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25871 - 26840,25871.0,26840.0,24342.05,24396.15,24198.75,24334.2,BREACHED_BELOW
2025-05-01,Thursday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26466.6,27714.29,26096.27,1:3.37,4.71%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25950,26872,UPSIDE: 197 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25950 - 26872,25950.0,26872.0,,,,,NO_DATA
2025-05-02,Friday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26789.0,27755.18,26506.34,1:3.42,3.61%,BULLISH,Bullish Engulfing | Support at 26000,25961,26804,UPSIDE: 136 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25961 - 26804,25961.0,26804.0,24311.9,24589.15,24238.5,24346.7,BREACHED_BELOW
2025-05-05,Monday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26431.4,26976.44,25915.65,1:1.06,2.06%,BULLISH,Moving Average Crossover | Trend Change,25823,26908,UPSIDE: 98 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25823 - 26908,25823.0,26908.0,24419.5,24526.4,24400.65,24461.15,BREACHED_BELOW
2025-05-06,Tuesday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,26614.8,25430.42,26886.97,1:4.35,4.45%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25937,26852,DOWNSIDE: 197 points,DII support strong | Domestic funds accumulating,25937 - 26852,25937.0,26852.0,24500.75,24509.65,24331.8,24379.6,BREACHED_BELOW
2025-05-07,Wednesday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,26316.2,25181.14,26702.43,1:2.94,4.31%,BULLISH,Double Bottom | Reversal Expected,25854,26877,DOWNSIDE: 144 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25854 - 26877,25854.0,26877.0,24233.3,24449.6,24220.0,24414.4,BREACHED_BELOW
2025-05-08,Thursday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26299.6,27498.43,25815.46,1:2.48,4.56%,BULLISH,Higher High-Higher Low | Bull Run Continues,25972,26864,UPSIDE: 171 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25972 - 26864,25972.0,26864.0,24431.5,24447.25,24150.2,24273.8,BREACHED_BELOW
2025-05-09,Friday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,26896.0,26038.51,27285.93,1:2.2,3.19%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25970,26915,DOWNSIDE: 72 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25970 - 26915,25970.0,26915.0,23935.75,24164.25,23935.75,24008.0,BREACHED_BELOW
2025-05-12,Monday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26681.4,27682.73,26299.53,1:2.62,3.75%,STRONG BULLISH,Bearish Divergence | Profit Taking,25812,26863,UPSIDE: 53 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25812 - 26863,25812.0,26863.0,24420.1,24944.8,24378.85,24924.7,BREACHED_BELOW
2025-05-13,Tuesday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,27033.8,28226.97,26740.32,1:4.07,4.41%,NEUTRAL,RSI Overbought | Consolidation Zone,25952,26808,UPSIDE: 81 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25952 - 26808,25952.0,26808.0,24864.05,24973.8,24547.5,24578.35,BREACHED_BELOW
2025-05-14,Wednesday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26625.2,27200.71,26344.47,1:2.05,2.16%,BULLISH,Breakout above 26500 | Momentum Building,25936,26872,UPSIDE: 51 points,DII support strong | Domestic funds accumulating,25936 - 26872,25936.0,26872.0,24613.8,24767.55,24535.55,24666.9,BREACHED_BELOW
2025-05-15,Thursday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,26307.6,25001.37,26624.75,1:4.12,4.97%,MODERATELY BULLISH,Support Breach | Watch 25800,25911,26945,DOWNSIDE: 195 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25911 - 26945,25911.0,26945.0,24694.45,25116.25,24494.45,25062.1,BREACHED_BELOW
2025-05-16,Friday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,26405.0,25455.46,26927.17,1:1.82,3.6%,BULLISH,Bullish Engulfing | Support at 26000,25804,26962,DOWNSIDE: 135 points,"Chemical sector focus | Atul, Bayer gains on exports",25804 - 26962,25804.0,26962.0,25064.65,25070.0,24953.05,25019.8,BREACHED_BELOW
2025-05-19,Monday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26527.4,27286.19,26149.18,1:2.01,2.86%,BULLISH,Bullish Engulfing | Support at 26000,25946,26923,UPSIDE: 80 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25946 - 26923,25946.0,26923.0,25005.35,25062.95,24916.65,24945.45,BREACHED_BELOW
2025-05-20,Tuesday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26298.8,26920.14,25843.26,1:1.36,2.36%,BULLISH,Golden Cross | Resistance at 27000,25992,26905,UPSIDE: 70 points,DII support strong | Domestic funds accumulating,25992 - 26905,25992.0,26905.0,24996.2,25010.35,24669.7,24683.9,BREACHED_BELOW
2025-05-21,Wednesday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26921.2,27756.56,26385.82,1:1.56,3.1%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25983,26897,UPSIDE: 159 points,"FMCG holding support | ITC, HUL steady amid volatility",25983 - 26897,25983.0,26897.0,24744.25,24946.2,24685.35,24813.45,BREACHED_BELOW
2025-05-22,Thursday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26575.6,27156.94,26230.17,1:1.68,2.19%,BULLISH,Higher High-Higher Low | Bull Run Continues,25935,26859,UPSIDE: 168 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25935 - 26859,25935.0,26859.0,24733.95,24737.5,24462.4,24609.7,BREACHED_BELOW
2025-05-26,Monday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26702.0,27579.87,26324.04,1:2.32,3.29%,NEUTRAL,Support Breach | Watch 25800,25953,26860,UPSIDE: 160 points,Cement stocks stable | UltraTech holding ground,25953 - 26860,25953.0,26860.0,24919.35,25079.2,24900.5,25001.15,BREACHED_BELOW
2025-05-27,Tuesday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,26704.4,25506.69,27118.56,1:2.89,4.49%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25996,26876,DOWNSIDE: 191 points,Cement stocks stable | UltraTech holding ground,25996 - 26876,25996.0,26876.0,24956.65,25062.9,24704.1,24826.2,BREACHED_BELOW
2025-05-28,Wednesday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26432.8,27517.82,26065.25,1:2.95,4.1%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25809,26894,UPSIDE: 120 points,FII flows remain positive | Foreign buying continues,25809 - 26894,25809.0,26894.0,24832.5,24864.25,24737.05,24752.45,BREACHED_BELOW
2025-05-29,Thursday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26422.2,27582.0,26089.1,1:3.48,4.39%,BULLISH,Double Bottom | Reversal Expected,25986,26917,UPSIDE: 86 points,Telecom strength | Bharti Airtel gains on tariff hikes,25986 - 26917,25986.0,26917.0,24825.1,24892.6,24677.3,24833.6,BREACHED_BELOW
2025-05-30,Friday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,26578.6,25541.22,26939.58,1:2.87,3.9%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25885,26968,DOWNSIDE: 151 points,Q3 earnings season | Corporate profits robust,25885 - 26968,25885.0,26968.0,24812.6,24863.95,24717.4,24750.7,BREACHED_BELOW
2025-06-02,Monday,June,9:00 AM - MARKET OPEN,India Today Business,SELL,26676.0,25466.36,27081.39,1:2.98,4.53%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25877,26868,DOWNSIDE: 94 points,Q3 earnings season | Corporate profits robust,25877 - 26868,25877.0,26868.0,24669.7,24754.4,24526.15,24716.6,BREACHED_BELOW
2025-06-03,Tuesday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,27306.4,28029.66,26890.7,1:1.74,2.65%,BULLISH,RSI Overbought | Consolidation Zone,25898,26911,UPSIDE: 82 points,Energy stocks leading | Oil majors positive on crude rally,25898 - 26911,25898.0,26911.0,24786.3,24845.1,24502.15,24542.5,BREACHED_BELOW
2025-06-04,Wednesday,June,9:00 AM - MARKET OPEN,India Today Business,SELL,27029.8,25892.27,27344.16,1:3.62,4.21%,NEUTRAL,Breakout above 26500 | Momentum Building,25912,26918,DOWNSIDE: 142 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25912 - 26918,25912.0,26918.0,24560.45,24644.25,24530.45,24620.2,BREACHED_BELOW
2025-06-05,Thursday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26630.2,27701.69,26101.2,1:2.03,4.02%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25839,26975,UPSIDE: 108 points,"Realty sector gaining traction | DLF, Oberoi up",25839 - 26975,25839.0,26975.0,24691.2,24899.85,24613.1,24750.9,BREACHED_BELOW
2025-06-06,Friday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26720.6,27581.83,26251.35,1:1.84,3.22%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25969,26938,UPSIDE: 146 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25969 - 26938,25969.0,26938.0,24748.7,25029.5,24671.45,25003.05,BREACHED_BELOW
2025-06-09,Monday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26916.0,27848.78,26451.36,1:2.01,3.47%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25819,26876,UPSIDE: 84 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25819 - 26876,25819.0,26876.0,25160.1,25160.1,25077.15,25103.2,BREACHED_BELOW
2025-06-10,Tuesday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,27127.4,28440.5,26680.42,1:2.94,4.84%,NEUTRAL,Support Breach | Watch 25800,25888,26871,UPSIDE: 151 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25888 - 26871,25888.0,26871.0,25196.05,25199.3,25055.45,25104.25,BREACHED_BELOW
2025-06-11,Wednesday,June,9:00 AM - MARKET OPEN,India Today Business,SELL,27006.8,26094.26,27439.52,1:2.11,3.38%,BULLISH,Moving Average Crossover | Trend Change,25893,26967,DOWNSIDE: 64 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25893 - 26967,25893.0,26967.0,25134.15,25222.4,25081.3,25141.4,BREACHED_BELOW
2025-06-12,Thursday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26838.2,27396.47,26539.42,1:1.87,2.08%,NEUTRAL,Golden Cross | Resistance at 27000,25884,26992,UPSIDE: 195 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25884 - 26992,25884.0,26992.0,25164.45,25196.2,24825.9,24888.2,BREACHED_BELOW
2025-06-13,Friday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26521.6,27300.68,26095.03,1:1.83,2.94%,STRONG BULLISH,Head & Shoulders | Downside Risk,25819,26977,UPSIDE: 64 points,FII flows remain positive | Foreign buying continues,25819 - 26977,25819.0,26977.0,24473.0,24754.35,24473.0,24718.6,BREACHED_BELOW
2025-06-16,Monday,June,9:00 AM - MARKET OPEN,India Today Business,SELL,26736.0,25438.32,27217.71,1:2.69,4.85%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25878,26944,DOWNSIDE: 57 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25878 - 26944,25878.0,26944.0,24732.35,24967.1,24703.6,24946.5,BREACHED_BELOW
2025-06-17,Tuesday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26426.4,27267.5,26020.03,1:2.07,3.18%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25897,26870,UPSIDE: 98 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25897 - 26870,25897.0,26870.0,24977.85,24982.05,24813.7,24853.4,BREACHED_BELOW
2025-06-18,Wednesday,June,9:00 AM - MARKET OPEN,India Today Business,SELL,26415.8,25453.04,26941.58,1:1.83,3.64%,BULLISH,Golden Cross | Resistance at 27000,25945,26863,DOWNSIDE: 102 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25945 - 26863,25945.0,26863.0,24788.35,24947.55,24750.45,24812.05,BREACHED_BELOW
2025-06-19,Thursday,June,9:00 AM - MARKET OPEN,India Today Business,SELL,26675.2,25530.93,26999.76,1:3.53,4.29%,BULLISH,Breakout above 26500 | Momentum Building,25850,26822,DOWNSIDE: 134 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25850 - 26822,25850.0,26822.0,24803.25,24863.1,24733.4,24793.25,BREACHED_BELOW
2025-06-20,Friday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26474.6,27242.5,25969.05,1:1.52,2.9%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25814,26846,UPSIDE: 192 points,Cement stocks stable | UltraTech holding ground,25814 - 26846,25814.0,26846.0,24787.65,25136.2,24783.65,25112.4,BREACHED_BELOW
2025-06-23,Monday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26452.0,27376.44,25990.49,1:2.0,3.49%,STRONG BULLISH,Bearish Divergence | Profit Taking,25900,26985,UPSIDE: 98 points,"Chemical sector focus | Atul, Bayer gains on exports",25900 - 26985,25900.0,26985.0,24939.75,25057.0,24824.85,24971.9,BREACHED_BELOW
2025-06-24,Tuesday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26803.4,27923.91,26292.63,1:2.19,4.18%,BULLISH,Golden Cross | Resistance at 27000,25836,26823,UPSIDE: 112 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25836 - 26823,25836.0,26823.0,25179.9,25317.7,24999.7,25044.35,BREACHED_BELOW
2025-06-25,Wednesday,June,9:00 AM - MARKET OPEN,India Today Business,SELL,27149.8,26197.98,27645.56,1:1.92,3.51%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25972,26856,DOWNSIDE: 170 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25972 - 26856,25972.0,26856.0,25150.35,25266.8,25125.05,25244.75,BREACHED_BELOW
2025-06-26,Thursday,June,9:00 AM - MARKET OPEN,India Today Business,SELL,26739.2,25427.42,27050.45,1:4.21,4.91%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25959,26801,DOWNSIDE: 113 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25959 - 26801,25959.0,26801.0,25268.95,25565.3,25259.9,25549.0,BREACHED_BELOW
2025-06-27,Friday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26862.6,27780.67,26338.11,1:1.75,3.42%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25870,26888,UPSIDE: 138 points,"Realty sector gaining traction | DLF, Oberoi up",25870 - 26888,25870.0,26888.0,25576.65,25654.2,25523.55,25637.8,BREACHED_BELOW
2025-07-01,Tuesday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,26855.0,27863.71,26491.9,1:2.78,3.76%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25829,26849,UPSIDE: 195 points,"Realty sector gaining traction | DLF, Oberoi up",25829 - 26849,25829.0,26849.0,25551.35,25593.4,25501.8,25541.8,BREACHED_BELOW
2025-07-02,Wednesday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,27205.4,27874.42,26786.56,1:1.6,2.46%,NEUTRAL,Triangle Breakout | Directional Move,25913,26878,UPSIDE: 182 points,Energy stocks leading | Oil majors positive on crude rally,25913 - 26878,25913.0,26878.0,25588.3,25608.1,25378.75,25453.4,BREACHED_BELOW
2025-07-03,Thursday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,27424.8,28394.12,27051.87,1:2.6,3.53%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25988,26815,UPSIDE: 107 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25988 - 26815,25988.0,26815.0,25505.1,25587.5,25384.35,25405.3,BREACHED_BELOW
