Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26110.2,26731.89,25595.61,1:1.21,2.38%,NEUTRAL,Bearish Divergence | Profit Taking,25901,26986,UPSIDE: 157 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25901 - 26986,25901.0,26986.0,22541.5,22558.05,22377.35,22397.2,BREACHED_BELOW
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26111.6,27176.11,25625.62,1:2.19,4.08%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25949,26865,UPSIDE: 151 points,Cement stocks stable | UltraTech holding ground,25949 - 26865,25949.0,26865.0,,,,,NO_DATA
2025-03-17,Monday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26697.0,26156.48,27175.98,1:1.13,2.02%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25996,26944,DOWNSIDE: 167 points,Energy stocks leading | Oil majors positive on crude rally,25996 - 26944,25996.0,26944.0,22353.15,22577.0,22353.15,22508.75,BREACHED_BELOW
2025-03-18,Tuesday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26143.4,25503.8,26571.77,1:1.49,2.45%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25905,26818,DOWNSIDE: 125 points,"Realty sector gaining traction | DLF, Oberoi up",25905 - 26818,25905.0,26818.0,22662.25,22857.8,22599.2,22834.3,BREACHED_BELOW
2025-03-19,Wednesday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26238.8,27269.91,25781.06,1:2.25,3.93%,BULLISH,Head & Shoulders | Downside Risk,25896,26895,UPSIDE: 99 points,Cement stocks stable | UltraTech holding ground,25896 - 26895,25896.0,26895.0,22874.95,22940.7,22807.95,22907.6,BREACHED_BELOW
2025-03-20,Thursday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26719.2,25751.09,27211.38,1:1.97,3.62%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25981,26827,DOWNSIDE: 112 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25981 - 26827,25981.0,26827.0,23036.6,23216.7,22973.95,23190.65,BREACHED_BELOW
2025-03-21,Friday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26536.6,27348.77,26267.56,1:3.02,3.06%,NEUTRAL,Bullish Engulfing | Support at 26000,25866,26858,UPSIDE: 56 points,Energy stocks leading | Oil majors positive on crude rally,25866 - 26858,25866.0,26858.0,23168.25,23402.7,23132.8,23350.4,BREACHED_BELOW
2025-03-24,Monday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26153.0,27340.22,25640.18,1:2.32,4.54%,NEUTRAL,Golden Cross | Resistance at 27000,26000,26892,UPSIDE: 85 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",26000 - 26892,26000.0,26892.0,23515.4,23708.75,23433.5,23658.35,BREACHED_BELOW
2025-03-25,Tuesday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26740.4,26131.19,27174.22,1:1.4,2.28%,NEUTRAL/BEARISH,Breakout above 26500 | Momentum Building,25970,26936,DOWNSIDE: 75 points,Q3 earnings season | Corporate profits robust,25970 - 26936,25970.0,26936.0,23751.5,23869.6,23601.4,23668.65,BREACHED_BELOW
2025-03-26,Wednesday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26642.8,27813.85,26336.15,1:3.82,4.4%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25811,26881,UPSIDE: 130 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25811 - 26881,25811.0,26881.0,23700.95,23736.5,23451.7,23486.85,BREACHED_BELOW
2025-03-27,Thursday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26581.2,27412.55,26062.41,1:1.6,3.13%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25844,26993,UPSIDE: 60 points,Telecom strength | Bharti Airtel gains on tariff hikes,25844 - 26993,25844.0,26993.0,23433.95,23646.45,23412.2,23591.95,BREACHED_BELOW
2025-03-28,Friday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26384.6,27619.49,25976.71,1:3.03,4.68%,STRONG BULLISH,Moving Average Crossover | Trend Change,25869,26899,UPSIDE: 145 points,FII flows remain positive | Foreign buying continues,25869 - 26899,25869.0,26899.0,23600.4,23649.2,23450.2,23519.35,BREACHED_BELOW
2025-04-01,Tuesday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26569.0,25386.08,26886.74,1:3.72,4.45%,STRONG BULLISH,Double Bottom | Reversal Expected,25802,26822,DOWNSIDE: 146 points,"FMCG holding support | ITC, HUL steady amid volatility",25802 - 26822,25802.0,26822.0,23341.1,23565.15,23136.4,23165.7,BREACHED_BELOW
2025-04-02,Wednesday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26356.4,25377.4,26748.54,1:2.5,3.71%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25840,26971,DOWNSIDE: 89 points,Telecom strength | Bharti Airtel gains on tariff hikes,25840 - 26971,25840.0,26971.0,23192.6,23350.0,23158.45,23332.35,BREACHED_BELOW
2025-04-03,Thursday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26351.8,25721.49,26621.94,1:2.33,2.39%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25959,26848,DOWNSIDE: 52 points,Q3 earnings season | Corporate profits robust,25959 - 26848,25959.0,26848.0,23150.3,23306.5,23145.8,23250.1,BREACHED_BELOW
2025-04-04,Friday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26264.2,25570.28,26752.95,1:1.42,2.64%,BULLISH,Breakout above 26500 | Momentum Building,25855,26934,DOWNSIDE: 194 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25855 - 26934,25855.0,26934.0,23190.4,23214.7,22857.45,22904.45,BREACHED_BELOW
2025-04-07,Monday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,27004.6,26284.86,27508.34,1:1.43,2.67%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25883,26902,DOWNSIDE: 90 points,Q3 earnings season | Corporate profits robust,25883 - 26902,25883.0,26902.0,21758.4,22254.0,21743.65,22161.6,BREACHED_BELOW
2025-04-08,Tuesday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26882.0,25667.76,27240.74,1:3.38,4.52%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25804,26801,DOWNSIDE: 149 points,Telecom strength | Bharti Airtel gains on tariff hikes,25804 - 26801,25804.0,26801.0,22446.75,22697.2,22270.85,22535.85,BREACHED_BELOW
2025-04-09,Wednesday,April,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26919.4,27722.02,26594.95,1:2.47,2.98%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25800,26969,UPSIDE: 129 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25800 - 26969,25800.0,26969.0,22460.3,22468.7,22353.25,22399.15,BREACHED_BELOW
2025-04-10,Thursday,April,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26151.8,26962.97,25651.5,1:1.62,3.1%,NEUTRAL,Support Breach | Watch 25800,25945,26908,UPSIDE: 122 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25945 - 26908,25945.0,26908.0,,,,,NO_DATA
2025-04-14,Monday,April,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26855.2,27760.43,26584.73,1:3.35,3.37%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25812,26925,UPSIDE: 195 points,DII support strong | Domestic funds accumulating,25812 - 26925,25812.0,26925.0,,,,,NO_DATA
2025-04-15,Tuesday,April,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26981.6,27932.41,26688.97,1:3.25,3.52%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25810,26921,UPSIDE: 132 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25810 - 26921,25810.0,26921.0,23368.35,23368.35,23207.0,23328.55,BREACHED_BELOW
2025-04-16,Wednesday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26428.0,25457.7,26863.57,1:2.23,3.67%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25964,26941,DOWNSIDE: 132 points,Cement stocks stable | UltraTech holding ground,25964 - 26941,25964.0,26941.0,23344.1,23452.2,23273.05,23437.2,BREACHED_BELOW
2025-04-18,Friday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26697.4,26078.23,26970.76,1:2.27,2.32%,BULLISH,Golden Cross | Resistance at 27000,25851,26831,DOWNSIDE: 144 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25851 - 26831,25851.0,26831.0,,,,,NO_DATA
2025-04-22,Tuesday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26919.8,25828.39,27212.92,1:3.72,4.05%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25956,26852,DOWNSIDE: 119 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25956 - 26852,25956.0,26852.0,24185.4,24242.6,24072.0,24167.25,BREACHED_BELOW
2025-04-23,Wednesday,April,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26557.2,27647.96,26165.3,1:2.78,4.11%,BULLISH,Support Breach | Watch 25800,25911,26945,UPSIDE: 177 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25911 - 26945,25911.0,26945.0,24357.6,24359.3,24119.95,24328.95,BREACHED_BELOW
2025-04-24,Thursday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26517.6,25345.78,26923.3,1:2.89,4.42%,BULLISH,Moving Average Crossover | Trend Change,25911,26999,DOWNSIDE: 50 points,"FMCG holding support | ITC, HUL steady amid volatility",25911 - 26999,25911.0,26999.0,24277.9,24347.85,24216.15,24246.7,BREACHED_BELOW
2025-04-25,Friday,April,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26694.0,27540.16,26257.86,1:1.94,3.17%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25904,26887,UPSIDE: 139 points,Energy stocks leading | Oil majors positive on crude rally,25904 - 26887,25904.0,26887.0,24289.0,24365.45,23847.85,24039.35,BREACHED_BELOW
2025-04-28,Monday,April,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26631.4,27434.57,26240.91,1:2.06,3.02%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25863,26984,UPSIDE: 81 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25863 - 26984,25863.0,26984.0,24070.25,24355.1,24054.05,24328.5,BREACHED_BELOW
2025-04-29,Tuesday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26677.8,25411.27,27061.37,1:3.3,4.75%,STRONG BULLISH,Head & Shoulders | Downside Risk,25884,26994,DOWNSIDE: 119 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25884 - 26994,25884.0,26994.0,24370.7,24457.65,24290.75,24335.95,BREACHED_BELOW
2025-04-30,Wednesday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,27113.2,26149.64,27593.84,1:2.0,3.55%,BULLISH,Breakout above 26500 | Momentum Building,25810,26964,DOWNSIDE: 78 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25810 - 26964,25810.0,26964.0,24342.05,24396.15,24198.75,24334.2,BREACHED_BELOW
2025-05-01,Thursday,May,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26355.6,25717.43,26690.22,1:1.91,2.42%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25916,26956,DOWNSIDE: 116 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25916 - 26956,25916.0,26956.0,,,,,NO_DATA
2025-05-02,Friday,May,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26313.0,27502.12,25918.45,1:3.01,4.52%,NEUTRAL,Moving Average Crossover | Trend Change,25858,26971,UPSIDE: 141 points,Q3 earnings season | Corporate profits robust,25858 - 26971,25858.0,26971.0,24311.9,24589.15,24238.5,24346.7,BREACHED_BELOW
2025-05-05,Monday,May,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26182.4,26775.52,25877.49,1:1.95,2.27%,STRONG BULLISH,Golden Cross | Resistance at 27000,25815,26913,UPSIDE: 148 points,FII flows remain positive | Foreign buying continues,25815 - 26913,25815.0,26913.0,24419.5,24526.4,24400.65,24461.15,BREACHED_BELOW
2025-05-06,Tuesday,May,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26497.8,25829.57,26907.36,1:1.63,2.52%,NEUTRAL,Bearish Divergence | Profit Taking,25967,26984,DOWNSIDE: 56 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25967 - 26984,25967.0,26984.0,24500.75,24509.65,24331.8,24379.6,BREACHED_BELOW
2025-05-07,Wednesday,May,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26785.2,27569.5,26299.79,1:1.62,2.93%,NEUTRAL,Head & Shoulders | Downside Risk,25972,26968,UPSIDE: 50 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25972 - 26968,25972.0,26968.0,24233.3,24449.6,24220.0,24414.4,BREACHED_BELOW
2025-05-08,Thursday,May,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26967.6,28100.38,26464.31,1:2.25,4.2%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25972,26915,UPSIDE: 100 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25972 - 26915,25972.0,26915.0,24431.5,24447.25,24150.2,24273.8,BREACHED_BELOW
2025-05-09,Friday,May,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26987.0,26109.62,27274.37,1:3.05,3.25%,STRONG BULLISH,Moving Average Crossover | Trend Change,26000,26874,DOWNSIDE: 84 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",26000 - 26874,26000.0,26874.0,23935.75,24164.25,23935.75,24008.0,BREACHED_BELOW
2025-05-12,Monday,May,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26804.4,26108.96,27305.77,1:1.39,2.59%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25814,26813,DOWNSIDE: 170 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25814 - 26813,25814.0,26813.0,24420.1,24944.8,24378.85,24924.7,BREACHED_BELOW
2025-05-13,Tuesday,May,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26406.8,26976.36,26103.92,1:1.88,2.16%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25917,26840,UPSIDE: 157 points,Q3 earnings season | Corporate profits robust,25917 - 26840,25917.0,26840.0,24864.05,24973.8,24547.5,24578.35,BREACHED_BELOW
2025-05-14,Wednesday,May,9:00 AM - MARKET OPEN,Economic Times Live,SELL,27190.2,26571.82,27655.51,1:1.33,2.27%,NEUTRAL/BEARISH,Double Bottom | Reversal Expected,25856,26814,DOWNSIDE: 191 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25856 - 26814,25856.0,26814.0,24613.8,24767.55,24535.55,24666.9,BREACHED_BELOW
2025-05-15,Thursday,May,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26594.6,27533.4,26207.39,1:2.42,3.53%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25923,26909,UPSIDE: 95 points,Energy stocks leading | Oil majors positive on crude rally,25923 - 26909,25923.0,26909.0,24694.45,25116.25,24494.45,25062.1,BREACHED_BELOW
2025-05-16,Friday,May,9:00 AM - MARKET OPEN,Economic Times Live,BUY,27161.0,27828.45,26720.55,1:1.52,2.46%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25855,26975,UPSIDE: 65 points,FII flows remain positive | Foreign buying continues,25855 - 26975,25855.0,26975.0,25064.65,25070.0,24953.05,25019.8,BREACHED_BELOW
2025-05-19,Monday,May,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26308.4,27582.8,25787.83,1:2.45,4.84%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25953,26914,UPSIDE: 161 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25953 - 26914,25953.0,26914.0,25005.35,25062.95,24916.65,24945.45,BREACHED_BELOW
2025-05-20,Tuesday,May,9:00 AM - MARKET OPEN,Economic Times Live,BUY,27188.8,27999.92,26781.48,1:1.99,2.98%,BULLISH,Double Bottom | Reversal Expected,25945,26941,UPSIDE: 110 points,Q3 earnings season | Corporate profits robust,25945 - 26941,25945.0,26941.0,24996.2,25010.35,24669.7,24683.9,BREACHED_BELOW
2025-05-21,Wednesday,May,9:00 AM - MARKET OPEN,Economic Times Live,SELL,27079.2,26418.7,27540.51,1:1.43,2.44%,NEUTRAL,Breakout above 26500 | Momentum Building,25963,26857,DOWNSIDE: 161 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25963 - 26857,25963.0,26857.0,24744.25,24946.2,24685.35,24813.45,BREACHED_BELOW
2025-05-22,Thursday,May,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26987.6,28163.82,26691.02,1:3.97,4.36%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25870,26897,UPSIDE: 151 points,Q3 earnings season | Corporate profits robust,25870 - 26897,25870.0,26897.0,24733.95,24737.5,24462.4,24609.7,BREACHED_BELOW
2025-05-26,Monday,May,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26678.0,27517.89,26290.0,1:2.16,3.15%,NEUTRAL,Bearish Divergence | Profit Taking,25969,26896,UPSIDE: 84 points,"Chemical sector focus | Atul, Bayer gains on exports",25969 - 26896,25969.0,26896.0,24919.35,25079.2,24900.5,25001.15,BREACHED_BELOW
2025-05-27,Tuesday,May,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26819.4,25495.28,27268.37,1:2.95,4.94%,NEUTRAL,Head & Shoulders | Downside Risk,25813,26860,DOWNSIDE: 124 points,"FMCG holding support | ITC, HUL steady amid volatility",25813 - 26860,25813.0,26860.0,24956.65,25062.9,24704.1,24826.2,BREACHED_BELOW
2025-05-28,Wednesday,May,9:00 AM - MARKET OPEN,Economic Times Live,BUY,27180.8,27736.91,26769.79,1:1.35,2.05%,NEUTRAL,Triangle Breakout | Directional Move,25914,26820,UPSIDE: 124 points,FII flows remain positive | Foreign buying continues,25914 - 26820,25914.0,26820.0,24832.5,24864.25,24737.05,24752.45,BREACHED_BELOW
2025-05-29,Thursday,May,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26599.2,25995.94,27054.4,1:1.33,2.27%,NEUTRAL,Double Bottom | Reversal Expected,25862,26901,DOWNSIDE: 110 points,Energy stocks leading | Oil majors positive on crude rally,25862 - 26901,25862.0,26901.0,24825.1,24892.6,24677.3,24833.6,BREACHED_BELOW
2025-05-30,Friday,May,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26668.6,25391.6,27102.52,1:2.94,4.79%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25870,26847,DOWNSIDE: 161 points,"Chemical sector focus | Atul, Bayer gains on exports",25870 - 26847,25870.0,26847.0,24812.6,24863.95,24717.4,24750.7,BREACHED_BELOW
2025-06-02,Monday,June,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26983.0,26257.11,27289.44,1:2.37,2.69%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25857,26811,DOWNSIDE: 63 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25857 - 26811,25857.0,26811.0,24669.7,24754.4,24526.15,24716.6,BREACHED_BELOW
2025-06-03,Tuesday,June,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26624.4,27877.17,26115.63,1:2.46,4.71%,BULLISH,Head & Shoulders | Downside Risk,25964,26992,UPSIDE: 99 points,Q3 earnings season | Corporate profits robust,25964 - 26992,25964.0,26992.0,24786.3,24845.1,24502.15,24542.5,BREACHED_BELOW
2025-06-04,Wednesday,June,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26845.8,27580.53,26466.57,1:1.94,2.74%,STRONG BULLISH,Double Bottom | Reversal Expected,25941,26819,UPSIDE: 84 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25941 - 26819,25941.0,26819.0,24560.45,24644.25,24530.45,24620.2,BREACHED_BELOW
2025-06-05,Thursday,June,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26948.2,27920.74,26601.56,1:2.81,3.61%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25815,26890,UPSIDE: 125 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25815 - 26890,25815.0,26890.0,24691.2,24899.85,24613.1,24750.9,BREACHED_BELOW
2025-06-06,Friday,June,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26826.6,25689.36,27137.54,1:3.66,4.24%,NEUTRAL,Bearish Divergence | Profit Taking,25868,26966,DOWNSIDE: 76 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25868 - 26966,25868.0,26966.0,24748.7,25029.5,24671.45,25003.05,BREACHED_BELOW
2025-06-09,Monday,June,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26646.0,25993.07,27057.48,1:1.59,2.45%,STRONG BULLISH,Bearish Divergence | Profit Taking,25959,26868,DOWNSIDE: 129 points,Telecom strength | Bharti Airtel gains on tariff hikes,25959 - 26868,25959.0,26868.0,25160.1,25160.1,25077.15,25103.2,BREACHED_BELOW
2025-06-10,Tuesday,June,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26862.4,25548.1,27226.22,1:3.61,4.89%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25836,26853,DOWNSIDE: 200 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25836 - 26853,25836.0,26853.0,25196.05,25199.3,25055.45,25104.25,BREACHED_BELOW
2025-06-11,Wednesday,June,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26648.8,25446.32,27165.45,1:2.33,4.51%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25842,26950,DOWNSIDE: 90 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25842 - 26950,25842.0,26950.0,25134.15,25222.4,25081.3,25141.4,BREACHED_BELOW
2025-06-12,Thursday,June,9:00 AM - MARKET OPEN,Economic Times Live,BUY,27120.2,27895.3,26698.51,1:1.84,2.86%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25914,26958,UPSIDE: 52 points,Telecom strength | Bharti Airtel gains on tariff hikes,25914 - 26958,25914.0,26958.0,25164.45,25196.2,24825.9,24888.2,BREACHED_BELOW
2025-06-13,Friday,June,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26708.6,28022.36,26275.3,1:3.03,4.92%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25841,26898,UPSIDE: 74 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25841 - 26898,25841.0,26898.0,24473.0,24754.35,24473.0,24718.6,BREACHED_BELOW
2025-06-16,Monday,June,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26479.0,27174.79,25997.49,1:1.45,2.63%,NEUTRAL/BEARISH,Golden Cross | Resistance at 27000,25965,26908,UPSIDE: 93 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25965 - 26908,25965.0,26908.0,24732.35,24967.1,24703.6,24946.5,BREACHED_BELOW
2025-06-17,Tuesday,June,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26697.4,27633.58,26265.68,1:2.17,3.51%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25803,26809,UPSIDE: 83 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25803 - 26809,25803.0,26809.0,24977.85,24982.05,24813.7,24853.4,BREACHED_BELOW
2025-06-18,Wednesday,June,9:00 AM - MARKET OPEN,Economic Times Live,BUY,27089.8,28193.33,26732.43,1:3.09,4.07%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25959,26912,UPSIDE: 65 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25959 - 26912,25959.0,26912.0,24788.35,24947.55,24750.45,24812.05,BREACHED_BELOW
2025-06-19,Thursday,June,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26425.2,25114.63,26777.3,1:3.72,4.96%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25964,26848,DOWNSIDE: 186 points,"Realty sector gaining traction | DLF, Oberoi up",25964 - 26848,25964.0,26848.0,24803.25,24863.1,24733.4,24793.25,BREACHED_BELOW
2025-06-20,Friday,June,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26761.6,27683.88,26249.44,1:1.8,3.45%,BULLISH,Head & Shoulders | Downside Risk,25842,26923,UPSIDE: 126 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25842 - 26923,25842.0,26923.0,24787.65,25136.2,24783.65,25112.4,BREACHED_BELOW
2025-06-23,Monday,June,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26858.0,27483.23,26542.02,1:1.98,2.33%,NEUTRAL,Bullish Engulfing | Support at 26000,25898,26997,UPSIDE: 85 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25898 - 26997,25898.0,26997.0,24939.75,25057.0,24824.85,24971.9,BREACHED_BELOW
2025-06-24,Tuesday,June,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26982.4,26415.85,27296.21,1:1.81,2.1%,BULLISH,Head & Shoulders | Downside Risk,25854,26874,DOWNSIDE: 58 points,Q3 earnings season | Corporate profits robust,25854 - 26874,25854.0,26874.0,25179.9,25317.7,24999.7,25044.35,BREACHED_BELOW
2025-06-25,Wednesday,June,9:00 AM - MARKET OPEN,Economic Times Live,SELL,27233.8,26444.04,27704.95,1:1.68,2.9%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25923,26914,DOWNSIDE: 193 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25923 - 26914,25923.0,26914.0,25150.35,25266.8,25125.05,25244.75,BREACHED_BELOW
2025-06-26,Thursday,June,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26596.2,25553.22,27127.17,1:1.96,3.92%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25926,26865,DOWNSIDE: 195 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25926 - 26865,25926.0,26865.0,25268.95,25565.3,25259.9,25549.0,BREACHED_BELOW
2025-06-27,Friday,June,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26794.6,25910.88,27233.8,1:2.01,3.3%,NEUTRAL,Triangle Breakout | Directional Move,25942,26982,DOWNSIDE: 61 points,Energy stocks leading | Oil majors positive on crude rally,25942 - 26982,25942.0,26982.0,25576.65,25654.2,25523.55,25637.8,BREACHED_BELOW
2025-07-01,Tuesday,July,9:00 AM - MARKET OPEN,Economic Times Live,BUY,27236.0,28128.51,26874.01,1:2.47,3.28%,STRONG BULLISH,Double Bottom | Reversal Expected,25978,26939,UPSIDE: 199 points,"Realty sector gaining traction | DLF, Oberoi up",25978 - 26939,25978.0,26939.0,25551.35,25593.4,25501.8,25541.8,BREACHED_BELOW
2025-07-02,Wednesday,July,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26480.4,25628.92,26767.9,1:2.96,3.22%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25943,26902,DOWNSIDE: 194 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25943 - 26902,25943.0,26902.0,25588.3,25608.1,25378.75,25453.4,BREACHED_BELOW
